1,0.000000,0.000000,0.000000,0.097566,-0.097566
2,0.000000,0.000000,0.000000,0.087406,0.010160
3,0.000000,0.000000,0.000000,0.076491,0.010915
4,0.000000,0.000000,0.000000,0.074317,0.002174
5,0.000000,0.000000,0.000000,0.072467,0.001850
6,0.000000,0.000000,0.000000,0.072393,0.000073
7,0.000000,0.000000,0.000000,0.070193,0.002200
8,0.000000,0.000000,0.000000,0.069709,0.000484
9,0.000000,0.000000,0.000000,0.067359,0.002350
10,0.000000,0.000000,0.000000,0.066886,0.000473
11,0.000000,0.000000,0.000000,0.064244,0.002642
12,0.000000,0.000000,0.000000,0.063822,0.000422
13,0.000000,0.000000,0.000394,0.059834,0.003988
14,0.000000,0.000000,0.000394,0.059275,0.000559
15,0.000000,0.000000,0.002755,0.056170,0.003105
16,0.000000,0.000000,0.003542,0.056145,0.000026
17,0.000394,0.009445,0.031484,0.051005,0.005140
18,0.001968,0.004723,0.015348,0.051491,-0.000486
19,0.002755,0.008264,0.018890,0.048720,0.002771
20,0.001181,0.006297,0.015348,0.049575,-0.000855
21,0.013774,0.036600,0.061393,0.044516,0.005059
22,0.005510,0.019284,0.043684,0.046074,-0.001558
23,0.008264,0.018497,0.043290,0.043600,0.002474
24,0.003935,0.012593,0.033058,0.044857,-0.001258
25,0.027548,0.052735,0.094845,0.039929,0.004929
26,0.016922,0.040535,0.072019,0.042151,-0.002223
27,0.012593,0.034632,0.067690,0.039699,0.002453
28,0.009839,0.024006,0.057064,0.041089,-0.001391
29,0.039355,0.070051,0.119638,0.036147,0.004942
30,0.021251,0.053129,0.090122,0.038918,-0.002771
31,0.015742,0.041716,0.086187,0.036375,0.002543
32,0.011413,0.031877,0.080677,0.037837,-0.001462
33,0.038174,0.079103,0.131444,0.032865,0.004972
34,0.025974,0.059819,0.103896,0.036043,-0.003178
35,0.018890,0.053916,0.099961,0.033434,0.002609
36,0.014168,0.041716,0.099174,0.034914,-0.001481
37,0.047226,0.085006,0.136167,0.030106,0.004809
38,0.026368,0.073200,0.125541,0.033512,-0.003406
39,0.026368,0.062574,0.118851,0.030930,0.002582
40,0.019284,0.053916,0.118064,0.032314,-0.001384
41,0.051161,0.095632,0.145612,0.027980,0.004334
42,0.037387,0.087367,0.140496,0.031372,-0.003392
43,0.029909,0.075561,0.138135,0.028929,0.002443
44,0.020858,0.069658,0.136954,0.030046,-0.001117
45,0.056277,0.103109,0.151909,0.026395,0.003651
46,0.040929,0.098780,0.151122,0.029547,-0.003153
47,0.031484,0.087367,0.155057,0.027288,0.002259
48,0.025580,0.083038,0.146006,0.028050,-0.000762
49,0.056671,0.104290,0.154664,0.025169,0.002880
50,0.041716,0.106651,0.158993,0.027929,-0.002759
51,0.035026,0.096419,0.163322,0.025891,0.002038
52,0.030697,0.090516,0.154270,0.026299,-0.000408
53,0.057064,0.107438,0.158599,0.024127,0.002172
54,0.043684,0.112948,0.168438,0.026449,-0.002323
55,0.038174,0.103109,0.171192,0.024640,0.001809
56,0.034632,0.095632,0.159780,0.024757,-0.000117
57,0.061000,0.109406,0.162141,0.023210,0.001547
58,0.045258,0.116096,0.178670,0.025117,-0.001908
59,0.045258,0.107044,0.179850,0.023490,0.001627
60,0.037387,0.101928,0.161747,0.023395,0.000096
61,0.064148,0.111767,0.166076,0.022381,0.001014
62,0.049193,0.120819,0.181425,0.023927,-0.001547
63,0.048406,0.109799,0.183786,0.022422,0.001505
64,0.040535,0.107044,0.168438,0.022178,0.000244
65,0.067296,0.114128,0.170012,0.021556,0.000622
66,0.053129,0.125541,0.190083,0.022847,-0.001291
67,0.049980,0.112554,0.187328,0.021414,0.001433
68,0.043684,0.113341,0.174341,0.021086,0.000329
69,0.067690,0.118851,0.171980,0.020749,0.000336
70,0.056671,0.129870,0.194018,0.021837,-0.001088
71,0.052735,0.114522,0.188902,0.020451,0.001386
72,0.046045,0.112554,0.177489,0.020103,0.000348
73,0.070838,0.122786,0.174341,0.019977,0.000127
74,0.062180,0.134593,0.197560,0.020894,-0.000917
75,0.055096,0.117670,0.190476,0.019551,0.001343
76,0.050374,0.119244,0.180638,0.019200,0.000351
77,0.074380,0.127902,0.175521,0.019225,-0.000025
78,0.064542,0.137348,0.199134,0.020012,-0.000787
79,0.053916,0.119244,0.190870,0.018682,0.001330
80,0.048406,0.119638,0.182212,0.018365,0.000318
81,0.075167,0.131051,0.179457,0.018503,-0.000139
82,0.067296,0.141677,0.203857,0.019176,-0.000672
83,0.055884,0.124360,0.192050,0.017855,0.001320
84,0.048013,0.122393,0.182999,0.017572,0.000283
85,0.078709,0.134199,0.180638,0.017774,-0.000202
86,0.066509,0.145218,0.206612,0.018392,-0.000618
87,0.059819,0.126722,0.190083,0.017051,0.001341
88,0.051161,0.127115,0.184967,0.016824,0.000227
89,0.079496,0.136954,0.181425,0.017075,-0.000251
90,0.070838,0.149154,0.206218,0.017635,-0.000560
91,0.058245,0.132231,0.189689,0.016284,0.001351
92,0.050374,0.130657,0.188508,0.016127,0.000156
93,0.081858,0.137741,0.181425,0.016406,-0.000279
94,0.071625,0.151909,0.206612,0.016920,-0.000514
95,0.060213,0.133412,0.191657,0.015556,0.001364
96,0.052342,0.133412,0.193231,0.015468,0.000088
97,0.081070,0.139709,0.184179,0.015744,-0.000276
98,0.073200,0.152696,0.209760,0.016230,-0.000485
99,0.060606,0.135773,0.192050,0.014861,0.001368
100,0.053916,0.136167,0.196379,0.014851,0.000011
101,0.081858,0.140889,0.184179,0.015107,-0.000256
102,0.074380,0.154664,0.210153,0.015573,-0.000466
103,0.062180,0.136954,0.192444,0.014200,0.001373
104,0.057064,0.138135,0.198347,0.014266,-0.000067
105,0.085006,0.141283,0.181818,0.014486,-0.000219
106,0.075167,0.156631,0.212515,0.014939,-0.000454
107,0.060606,0.138135,0.193231,0.013575,0.001365
108,0.059819,0.141283,0.199528,0.013716,-0.000142
109,0.086974,0.142857,0.185360,0.013903,-0.000186
110,0.078709,0.154664,0.212908,0.014341,-0.000438
111,0.059425,0.138922,0.190870,0.012981,0.001360
112,0.061000,0.143644,0.201102,0.013196,-0.000215
113,0.085399,0.143251,0.186541,0.013338,-0.000142
114,0.079103,0.155451,0.214482,0.013777,-0.000439
115,0.058245,0.138135,0.193231,0.012419,0.001358
116,0.062967,0.144825,0.203857,0.012700,-0.000281
117,0.085399,0.142857,0.188508,0.012817,-0.000117
118,0.078316,0.156238,0.214876,0.013231,-0.000413
119,0.058638,0.138135,0.194412,0.011882,0.001349
120,0.065329,0.146006,0.202676,0.012237,-0.000355
121,0.085793,0.141677,0.189296,0.012341,-0.000104
122,0.079890,0.159386,0.216450,0.012732,-0.000392
123,0.061393,0.140889,0.194412,0.011393,0.001340
124,0.066116,0.146006,0.203070,0.011809,-0.000417
125,0.085399,0.142070,0.188902,0.011932,-0.000123
126,0.082251,0.159780,0.215663,0.012283,-0.000351
127,0.061393,0.142070,0.193625,0.010938,0.001344
128,0.067296,0.146399,0.204644,0.011410,-0.000471
129,0.085006,0.140496,0.188902,0.011555,-0.000145
130,0.086580,0.160960,0.216844,0.011860,-0.000305
131,0.061393,0.142070,0.192837,0.010498,0.001362
132,0.066903,0.147186,0.207005,0.011036,-0.000538
133,0.084219,0.142464,0.188508,0.011203,-0.000167
