1,0.000000,0.000000,0.000000,0.070434,-0.070434
2,0.000000,0.000000,0.000000,0.065833,0.004601
3,0.000000,0.000000,0.000000,0.059609,0.006224
4,0.000000,0.000000,0.003542,0.058141,0.001468
5,0.000000,0.010232,0.027155,0.051325,0.006816
6,0.003148,0.014955,0.035419,0.049566,0.001759
7,0.005510,0.015348,0.040535,0.045870,0.003695
8,0.003542,0.016135,0.042896,0.047294,-0.001424
9,0.014561,0.047226,0.079890,0.040650,0.006644
10,0.011413,0.044077,0.082645,0.041020,-0.000369
11,0.013774,0.040929,0.086974,0.038885,0.002134
12,0.009445,0.036206,0.082251,0.040751,-0.001866
13,0.027155,0.068871,0.115702,0.034846,0.005905
14,0.012200,0.056671,0.105470,0.036576,-0.001730
15,0.014955,0.057851,0.116490,0.035016,0.001559
16,0.012987,0.051948,0.116883,0.036599,-0.001583
17,0.032271,0.083432,0.127115,0.031535,0.005064
18,0.022432,0.070051,0.133018,0.033773,-0.002238
19,0.024006,0.072019,0.134199,0.032472,0.001300
20,0.021645,0.073200,0.136560,0.033755,-0.001283
21,0.035813,0.091696,0.135773,0.029585,0.004171
22,0.028335,0.082645,0.145218,0.031891,-0.002306
23,0.028335,0.083432,0.148367,0.030667,0.001223
24,0.027155,0.083432,0.148367,0.031709,-0.001042
25,0.040929,0.093664,0.138528,0.028403,0.003306
26,0.025187,0.094845,0.155451,0.030577,-0.002174
27,0.031090,0.093270,0.158599,0.029327,0.001251
28,0.030303,0.090516,0.155844,0.030195,-0.000868
29,0.043290,0.097206,0.142070,0.027633,0.002562
30,0.027155,0.099567,0.165289,0.029616,-0.001983
31,0.035026,0.103896,0.164109,0.028294,0.001322
32,0.032271,0.093664,0.164896,0.029037,-0.000743
33,0.046045,0.097993,0.145218,0.027070,0.001967
34,0.028729,0.104290,0.170799,0.028870,-0.001800
35,0.035813,0.105864,0.169618,0.027465,0.001405
36,0.034632,0.098780,0.168831,0.028116,-0.000650
37,0.044864,0.097599,0.147186,0.026614,0.001502
38,0.029516,0.107438,0.171192,0.028256,-0.001643
39,0.038961,0.107438,0.173947,0.026774,0.001483
40,0.036600,0.099567,0.172373,0.027353,-0.000579
41,0.048800,0.098780,0.147973,0.026217,0.001136
42,0.034238,0.109012,0.173947,0.027729,-0.001512
43,0.043684,0.108619,0.176702,0.026178,0.001550
44,0.037780,0.101928,0.174341,0.026702,-0.000523
45,0.051948,0.102715,0.149154,0.025859,0.000843
46,0.037387,0.109012,0.177096,0.027260,-0.001402
47,0.044864,0.109799,0.176309,0.025654,0.001607
48,0.041716,0.105864,0.173947,0.026131,-0.000477
49,0.053129,0.104290,0.150728,0.025528,0.000603
50,0.038174,0.114915,0.177883,0.026835,-0.001307
51,0.045258,0.110193,0.178276,0.025183,0.001652
52,0.042109,0.108225,0.172767,0.025621,-0.000438
53,0.051948,0.105077,0.151909,0.025217,0.000403
54,0.039748,0.116096,0.177883,0.026443,-0.001225
55,0.046832,0.113341,0.177096,0.024755,0.001688
