10
256,16,16,16,16,16,16,16,16,3
0.071847,0.088795,-0.158440,0.120538,0.012890,0.021564,0.164436,0.026355,0.006465,-0.181605,-0.092631,-0.180752,0.014107,0.153308,0.071793,-0.051229
-0.081624,0.081740,-0.069417,0.049909,-0.036958,0.086928,-0.046469,-0.109521,-0.187698,0.060078,0.081055,-0.063775,0.044797,-0.032867,0.067845,0.041224
0.086602,-0.017968,0.035916,-0.003375,0.076143,-0.028659,-0.022184,0.203026,0.095293,-0.026768,-0.148556,0.074790,0.028513,0.166111,-0.022010,0.113475
-0.194158,0.196261,-0.054345,-0.085844,0.030138,0.185723,-0.130610,0.065899,-0.029120,-0.116391,0.045987,0.029708,-0.000456,0.115533,-0.022072,-0.062659
0.128238,0.128351,-0.186435,0.045206,-0.008926,0.037858,0.066961,-0.013973,-0.057747,0.039064,0.003917,-0.029247,-0.009361,-0.014416,-0.107021,0.016107
0.046057,-0.084630,0.001645,0.065695,-0.144505,-0.130579,-0.021669,-0.181973,-0.019370,0.005914,0.120211,-0.067408,-0.093214,0.059004,0.180414,0.125059
-0.100747,0.146549,-0.043063,-0.042603,0.150303,0.086607,0.007886,0.069280,-0.128323,0.006698,-0.134921,0.092989,-0.005987,0.003271,0.142641,0.062924
-0.023230,-0.203187,0.125844,-0.040440,-0.000628,-0.020619,-0.193725,-0.016211,0.002395,-0.021158,-0.030578,0.004064,0.010024,-0.125695,-0.170030,0.123577
-0.199152,-0.138430,0.094206,0.002562,0.209283,-0.124095,0.014650,0.096498,-0.037187,0.115781,-0.073557,0.102874,0.161879,-0.015812,0.090184,-0.181063
0.020091,0.053193,0.005790,0.089728,-0.128527,-0.071961,-0.027205,-0.130070,0.007658,0.114467,0.113115,-0.004227,0.024828,-0.133594,-0.210399,0.027485
0.249539,-0.016307,0.042620,0.064695,-0.012730,0.075230,-0.046748,0.081680,0.051119,0.061708,0.077685,0.123560,0.100227,-0.058930,-0.017144,-0.157661
-0.086216,0.242336,0.036217,0.070037,0.012556,-0.123570,0.021629,-0.095902,0.244985,0.172573,0.170389,0.048354,0.015887,-0.039091,-0.089495,-0.111094
0.015470,-0.107867,0.131988,0.039391,-0.120850,0.217471,0.096077,0.014419,0.128339,0.135565,-0.044182,-0.011472,-0.074606,0.144794,-0.131647,-0.215361
0.165942,0.036168,-0.078384,-0.185699,-0.047204,0.032093,0.178392,-0.242576,0.102825,0.046066,0.121382,0.113111,-0.066597,-0.040294,0.046730,0.050443
-0.046437,0.035785,-0.056387,-0.076745,0.049988,0.099124,0.103326,-0.098367,0.188820,0.060587,-0.058582,-0.174610,-0.162274,0.126596,-0.033323,-0.150346
0.050271,-0.070968,0.001315,0.119657,0.123553,-0.051041,0.134237,-0.011422,0.002404,0.134864,0.036252,-0.125481,0.100171,0.063547,0.162693,-0.080051
0.063381,0.108842,-0.213263,0.147987,-0.096225,0.159374,0.284248,0.210720,0.058516,-0.036731,-0.080213,-0.123819,0.151196,0.194538,-0.192326,0.034449
-0.142159,-0.056381,-0.027901,0.122804,0.011422,0.044161,-0.021345,0.112377,-0.015195,0.017706,-0.094824,0.093664,0.022016,-0.011764,0.049132,0.006694
-0.011419,0.181148,-0.062474,0.097424,0.140536,-0.205005,0.097242,0.085622,0.041618,-0.066192,0.029511,-0.033499,-0.042615,0.013330,0.062610,-0.171449
0.078591,0.097394,0.127753,-0.087249,-0.024072,0.024273,-0.036466,-0.016412,-0.044537,0.062150,0.025829,-0.029598,-0.006885,-0.066020,0.065388,0.165968
-0.034763,-0.096042,0.121704,-0.016295,0.036846,0.101545,-0.044865,-0.186358,-0.073799,-0.069173,-0.054467,0.103671,-0.114691,-0.082989,-0.076746,0.024402
-0.070675,-0.143091,-0.060486,0.032923,0.069809,0.080635,-0.040027,0.011029,-0.186477,-0.047420,0.031281,-0.034632,-0.062652,0.015673,-0.055320,-0.038004
0.063742,-0.062666,-0.033970,-0.117787,0.044463,0.022580,-0.046258,-0.085583,-0.016012,0.125094,0.122955,0.021204,-0.038971,-0.131338,0.004634,0.000358
-0.085748,-0.034174,-0.054569,-0.014156,-0.004763,0.046128,0.039432,-0.055465,-0.012255,0.120116,0.057315,-0.015704,0.045983,-0.003712,0.017437,-0.107725
0.035230,0.070532,-0.054862,0.031779,0.084495,-0.093487,-0.046140,-0.057435,0.016683,-0.022506,0.031182,0.019186,0.129564,-0.109384,0.068433,0.008524
0.123458,-0.024261,-0.010561,-0.036724,0.049349,-0.055988,0.040676,0.166159,0.084478,0.094017,-0.000723,-0.072144,-0.021039,0.182620,0.069322,-0.083084
-0.153260,0.087364,-0.008447,-0.023613,-0.033348,-0.150977,-0.077697,0.159738,0.039344,-0.036966,-0.190491,0.041297,-0.025588,0.018709,0.030886,0.062973
-0.015270,-0.058822,0.137740,0.097518,0.015298,-0.096395,-0.014648,0.092417,0.034237,-0.000763,-0.064580,-0.010304,0.006021,0.063779,0.101417,0.032377
0.057004,-0.032089,0.003137,-0.037438,0.037089,0.055777,0.056324,-0.024065,0.013975,-0.028557,-0.057853,0.026187,0.086547,-0.140298,-0.121085,0.040117
0.039252,0.193594,-0.137190,-0.077113,-0.232544,-0.008569,0.218185,0.052258,0.066912,0.068250,0.126247,-0.194819,0.084005,-0.027272,-0.020519,-0.032735
0.098499,0.107768,-0.080775,0.018879,-0.080457,-0.131930,-0.061695,-0.100490,0.087882,0.071464,-0.088161,-0.075470,0.080734,0.149278,-0.053037,0.059477
0.035583,-0.067300,-0.026474,-0.058555,0.111900,0.034274,0.137697,0.030937,0.135367,-0.017401,-0.015718,0.229734,-0.064203,0.042060,-0.031145,-0.085243
0.137422,0.297779,0.053141,-0.125486,-0.003658,0.029338,-0.122173,-0.009736,-0.125007,0.198176,0.053541,-0.100014,-0.075360,-0.059305,0.110918,0.070837
0.077231,0.001600,-0.003332,-0.061878,-0.080759,0.031947,0.063600,-0.020639,0.194974,-0.083322,-0.077279,-0.196497,-0.036960,0.180529,0.055418,0.054355
