10
256,32,32,32,32,32,32,32,32,3
0.114507,-0.110344,-0.109306,-0.037676,-0.017433,0.056699,-0.052320,-0.050851,0.017424,0.074734,-0.024519,0.021605,-0.014831,-0.110058,0.081429,-0.084327,0.085206,0.110305,-0.072082,-0.090502,-0.094837,0.137047,0.050066,-0.028613,0.068744,-0.055497,-0.051794,-0.022925,0.041349,-0.015984,-0.046080,0.066718
-0.006305,0.025323,0.033805,0.009472,0.122643,0.018616,-0.121260,-0.054089,-0.078918,-0.068628,-0.003428,-0.032699,-0.065109,-0.117112,0.085566,-0.047196,-0.013058,0.037591,0.014936,-0.070763,0.153384,0.125334,0.049219,-0.018412,-0.041387,0.024638,-0.022284,-0.055724,-0.027036,-0.046351,-0.037512,0.039142
0.041969,0.040622,0.001136,-0.077239,-0.039520,0.061010,0.162167,-0.206702,0.011810,-0.028392,0.064873,-0.003789,0.025433,-0.054544,-0.017115,-0.034380,0.046033,-0.171131,-0.072995,-0.053509,0.054047,0.043103,0.061372,0.123015,0.056624,-0.024925,0.001169,0.101717,0.025896,-0.119385,0.077046,-0.082750
0.020765,0.156912,-0.060697,-0.074132,0.065683,0.020456,-0.002639,0.043557,0.079388,0.012327,-0.008149,0.025309,0.030489,0.097584,-0.087488,0.016564,0.095861,-0.082472,-0.024118,-0.036353,0.007542,-0.117871,0.019673,-0.119846,-0.012655,-0.147894,-0.029178,-0.054449,-0.051909,-0.021020,-0.021172,-0.019921
-0.165289,0.063074,-0.022723,0.048845,0.095166,0.034642,0.088143,0.027513,0.000532,-0.018567,-0.100213,-0.003875,0.109465,0.040121,0.083653,-0.016864,-0.002802,0.066094,-0.153205,0.003356,0.028715,0.030457,-0.030171,0.008401,0.025759,-0.022005,-0.032900,-0.022649,0.027038,0.065664,0.004005,-0.059520
-0.096436,0.000086,0.020991,-0.031220,0.030209,-0.029557,0.021604,0.049397,0.074270,-0.003619,-0.085326,-0.011906,0.131122,-0.129142,0.020608,0.026857,-0.092721,-0.039647,0.071543,0.029118,-0.070105,0.070400,-0.030127,0.021671,-0.045954,0.057896,-0.057068,-0.004090,0.048000,0.113241,-0.018543,0.071907
0.072736,0.010013,0.113189,0.040369,-0.080204,-0.027936,-0.032668,-0.041834,-0.041551,0.074088,-0.024377,0.040337,0.000751,-0.070700,-0.037926,0.042792,0.008027,-0.133458,0.011898,-0.110500,-0.020455,-0.095398,-0.086575,0.037970,-0.008491,-0.108470,0.086112,0.007788,0.053303,-0.014104,-0.066498,-0.021600
-0.079215,-0.047376,0.052836,-0.007845,0.025851,-0.034048,-0.069852,0.006214,-0.016238,0.042965,0.010183,0.015925,-0.083518,-0.035025,-0.007751,-0.097575,0.008882,0.015393,-0.022492,-0.109315,0.004873,-0.074623,0.115835,0.017677,-0.026279,0.003973,-0.082846,0.052059,0.046505,0.014749,-0.167459,0.054076
-0.089016,0.017611,0.129218,-0.031823,-0.036679,-0.103641,-0.011103,-0.011767,-0.098112,0.058689,0.140228,-0.065829,0.111861,-0.035996,-0.008029,0.048491,0.030942,-0.049620,-0.024168,-0.083812,0.029578,0.013777,0.057722,0.090369,-0.049325,-0.010135,-0.116967,0.145880,0.115479,0.004839,-0.085849,0.013875
-0.035044,0.038670,-0.016078,-0.035843,0.033608,0.027942,-0.012910,0.022373,0.034349,0.000402,-0.029123,0.009881,0.031832,0.042525,-0.052379,0.059135,0.071854,0.020475,-0.000780,-0.087475,0.051589,0.014620,-0.054366,0.025830,-0.029509,-0.024064,-0.016200,-0.046636,0.045128,-0.082701,-0.078088,-0.119323
0.078088,0.064878,-0.002723,-0.064812,0.030730,-0.156093,0.208362,-0.094759,-0.021850,-0.004938,0.013251,0.055933,0.102366,0.101315,-0.007285,0.018525,-0.022962,0.052568,-0.096200,-0.072281,-0.121545,-0.045457,0.003273,0.037348,0.073175,-0.020513,0.069981,0.065322,-0.025308,-0.035599,0.062486,-0.055110
-0.010871,0.096681,-0.019548,-0.043398,-0.026873,-0.117000,0.110089,-0.059837,-0.009765,-0.039941,-0.072826,0.077818,0.183426,0.067104,0.105167,-0.045370,0.018654,0.018110,0.061187,-0.095421,0.039111,-0.072935,-0.006797,-0.132968,0.029235,0.009476,0.013942,0.043850,-0.016806,-0.022128,0.180535,0.057474
-0.032974,0.039227,0.003414,0.064226,-0.054364,0.076750,-0.049084,0.031825,0.023011,0.080954,0.042773,0.053768,0.104625,-0.012583,-0.043378,-0.034827,-0.082325,-0.062209,0.044349,-0.039544,0.017725,-0.042139,-0.038112,0.004075,0.114127,0.136336,0.024162,-0.004799,-0.114453,0.145274,-0.012674,0.091613
0.049761,0.154488,-0.110610,0.115839,0.161762,0.087857,0.073125,0.074424,0.047058,0.058907,0.018962,-0.056194,0.021624,0.074789,0.040777,0.131052,0.089766,0.034423,-0.028108,0.023536,-0.163549,0.089535,-0.078802,0.083651,-0.021675,0.023508,-0.073378,0.058959,0.155834,0.074917,-0.046275,0.016562
0.106664,0.010554,0.027646,0.064724,-0.094273,-0.042363,-0.023003,-0.239033,-0.086958,0.106727,0.051454,0.030804,-0.012863,0.098824,-0.057546,-0.077550,-0.026405,0.038461,0.026631,-0.065333,-0.005927,0.134573,0.008741,0.045084,0.002184,0.071337,-0.040835,-0.058035,-0.060368,-0.047148,0.013680,-0.010653
0.078435,-0.121906,-0.015139,-0.018529,-0.061104,0.068599,0.024468,0.017383,-0.025549,-0.193018,-0.018342,0.000757,-0.153747,-0.085986,0.015664,-0.033980,0.014184,0.031232,0.108330,-0.081553,-0.019407,0.018518,-0.038803,-0.058433,-0.065636,0.011217,0.046927,0.060976,0.049260,0.019192,0.049935,0.110120
0.139720,-0.119525,0.095511,0.051411,0.130346,-0.025421,-0.009633,-0.014475,-0.105816,-0.029713,-0.048810,0.026314,-0.070707,-0.104842,-0.046058,-0.068741,0.145643,0.011329,-0.045065,-0.044038,0.080990,0.104678,0.071778,-0.078628,0.030025,-0.051984,0.050101,0.037908,0.044398,-0.019283,-0.101807,-0.062268
0.069705,-0.141391,-0.021057,0.047720,-0.020625,-0.021229,-0.099149,0.025209,-0.027932,-0.003838,0.045060,0.041275,-0.034943,-0.020352,-0.052209,-0.022824,0.097313,0.040396,-0.007679,-0.040298,0.144089,0.006291,-0.066956,-0.003355,0.034420,0.046551,-0.002105,-0.008496,-0.033473,-0.010932,0.011490,0.031674
-0.002380,0.010301,0.061567,-0.057162,-0.078301,0.110872,0.025246,0.041520,0.071005,0.054607,-0.041269,-0.066522,-0.026555,0.018726,0.062762,-0.023714,-0.025772,-0.042571,-0.044786,0.128181,0.118945,-0.100907,0.038171,-0.014620,-0.013741,-0.046650,0.087300,-0.020234,0.079060,-0.006810,-0.116703,0.061870
0.027450,0.054099,-0.082542,0.035187,-0.030698,-0.006073,0.027171,0.010904,0.085246,-0.051159,0.094559,-0.103227,0.066669,0.065678,-0.032919,-0.017719,-0.047243,0.060985,0.000280,0.076930,-0.053408,-0.066496,0.083529,-0.057423,0.029811,-0.085052,-0.048573,0.006112,0.101610,-0.013655,-0.037561,0.040565
-0.061573,0.077702,-0.032886,0.086242,-0.069429,0.016810,-0.027474,0.079625,0.089482,0.014979,0.023525,0.035190,-0.020225,-0.000170,0.074758,0.013000,0.104668,-0.036017,-0.078392,-0.046719,-0.036649,0.063852,0.014957,-0.010985,-0.005090,0.001829,-0.077979,0.035970,0.005238,0.023278,-0.094901,0.039177
-0.025720,-0.081753,0.013323,0.065794,-0.014983,0.023073,0.044893,-0.105104,-0.098069,0.009049,-0.011854,-0.006929,-0.049262,-0.014733,-0.000408,-0.016124,0.045825,-0.037138,0.043172,0.107171,0.053398,0.111514,-0.028488,-0.020000,-0.017218,-0.090479,0.067117,0.008434,0.042048,0.021420,-0.029614,-0.034514
0.017921,-0.049882,0.005958,0.016438,-0.064120,0.025462,-0.013553,-0.061835,0.010052,-0.001078,0.009847,0.127887,-0.111501,-0.024286,-0.062994,-0.040081,0.114136,0.003687,-0.011624,-0.015905,0.061977,-0.057773,-0.005787,-0.008647,0.040783,0.101058,-0.040155,0.006229,0.017404,-0.074478,0.016677,-0.054696
-0.093944,0.003525,-0.061141,0.014392,0.068030,0.006109,0.065341,0.040773,-0.003111,-0.025784,-0.076209,-0.041928,0.055249,0.048521,0.071773,-0.001783,-0.042849,-0.025503,0.035693,-0.068458,-0.002877,0.039657,0.011809,0.055319,0.048658,-0.031860,-0.018917,-0.057474,0.007675,-0.022731,0.074891,-0.019584
-0.011371,-0.020754,0.051892,-0.029094,0.057300,0.032734,-0.033884,-0.138516,-0.038143,0.052150,0.014674,-0.018816,0.077042,-0.058567,0.042238,0.125732,-0.046707,-0.033822,-0.008259,-0.034404,-0.073554,-0.047201,0.001117,0.037127,-0.117586,0.118506,-0.009537,0.061551,0.103542,0.000992,0.028748,0.002881
0.067372,0.047127,0.046442,-0.089183,0.030379,0.003338,0.045131,0.003827,0.106625,-0.038521,-0.082272,-0.138143,-0.033972,-0.003055,0.016892,0.015559,-0.039745,-0.035653,0.027820,0.077812,0.076717,-0.023395,-0.055131,0.009136,0.026168,-0.045167,-0.077479,-0.002201,-0.081939,0.001486,-0.033996,0.048412
-0.030195,0.099920,0.083979,-0.139305,0.003665,-0.033436,-0.064338,0.016669,-0.083407,-0.131958,0.029327,0.026549,0.068345,0.102962,-0.068102,-0.029288,-0.084777,0.026049,-0.130583,0.011950,0.084546,-0.040094,0.007305,-0.031427,-0.008902,0.017239,-0.001509,-0.032915,-0.009040,-0.031953,-0.127630,-0.035117
-0.069891,-0.085424,-0.014480,0.019105,-0.121021,0.150029,-0.032932,0.027692,-0.031164,0.056866,-0.067428,-0.028225,0.052960,-0.045252,0.040462,0.067124,0.049958,0.019018,0.044553,0.025686,0.009119,-0.024869,-0.101492,0.073867,-0.016988,0.009928,-0.078412,-0.080234,-0.161210,0.111051,0.072908,-0.013219
-0.081313,-0.086872,-0.094503,0.164830,0.019333,0.017155,-0.017198,0.097416,-0.009393,-0.041944,0.000463,-0.075382,0.088811,0.026161,-0.004119,-0.030416,0.032421,-0.086226,-0.030237,0.013670,0.093637,0.054496,0.016053,-0.056267,0.036233,0.083138,0.056152,0.081091,0.053009,0.015019,-0.010300,0.055602
0.105564,-0.060099,-0.014610,0.014184,-0.022833,-0.003031,-0.102533,-0.090509,0.093710,-0.003776,-0.048624,-0.019873,0.085737,-0.019138,-0.003951,0.051806,0.028343,0.126403,0.029690,0.022275,-0.077678,-0.048403,0.053366,0.055499,-0.103392,0.041390,0.013880,-0.075448,-0.009705,0.003368,-0.002911,-0.133848
-0.044106,0.028684,-0.138427,0.001334,-0.064101,-0.120008,0.122728,0.051802,0.129915,-0.070838,-0.020220,-0.067352,-0.094541,0.109210,0.025191,-0.017722,-0.062756,0.018353,0.023201,-0.040920,0.087996,-0.015930,-0.006847,0.019382,0.061907,0.100527,0.069669,-0.086301,0.013792,-0.043754,-0.015843,0.063768
-0.081737,0.028058,-0.051542,-0.113538,-0.066734,0.103023,0.010040,-0.071913,-0.057785,-0.100155,0.021770,0.026265,-0.155961,0.090583,0.022731,-0.129755,-0.141155,0.010637,0.017296,-0.032023,-0.006583,-0.039304,-0.145067,0.167561,0.033847,-0.003335,0.044226,0.112061,0.012464,-0.070503,0.022612,-0.021257
-0.018981,0.107463,-0.054119,0.035935,0.096947,-0.003520,-0.079132,0.023559,-0.059091,-0.052142,-0.076205,0.016696,0.029975,-0.010705,-0.011175,0.033620,-0.084826,-0.015953,0.077806,-0.077029,0.072710,0.022765,0.033529,-0.027421,-0.014787,0.021221,-0.016781,-0.039953,-0.043318,0.031735,-0.079551,0.059566
0.010535,0.006342,0.052100,-0.045797,-0.099954,-0.073528,-0.023765,0.044528,-0.023487,0.049323,-0.023149,0.014024,-0.041988,0.016409,-0.020201,-0.090884,-0.017926,-0.015659,0.042303,0.070865,0.087202,0.020763,0.057634,-0.104077,-0.024401,0.008713,0.047239,0.051829,-0.018028,0.040092,-0.000512,-0.013096
-0.007324,0.066455,0.044621,0.027752,0.078290,0.041463,-0.002688,0.042192,0.072204,-0.071934,0.055629,0.019638,-0.117351,-0.014018,0.002022,-0.048423,-0.109634,0.088220,0.127412,-0.056834,0.050108,0.069185,0.063471,-0.042139,-0.079871,0.003161,-0.094759,0.051295,0.038570,-0.015291,0.005288,0.045656
-0.104551,-0.041056,0.049343,-0.014109,-0.030428,0.041197,-0.016096,0.042872,0.058665,-0.014775,0.061009,0.033689,-0.099750,0.004795,-0.035485,-0.081235,-0.041806,-0.034383,0.004017,0.058887,-0.062049,-0.010351,0.099492,-0.059872,-0.033883,-0.001184,-0.085652,0.003962,0.001028,-0.033212,0.017497,-0.034395
-0.101172,0.022924,0.104067,0.048425,0.023344,0.121484,0.027511,-0.026203,0.067186,-0.031696,-0.125755,0.022730,-0.052451,-0.070135,-0.007369,-0.045182,-0.023648,-0.004116,-0.140204,-0.081581,0.052906,-0.002888,0.040098,-0.006181,-0.009998,0.004088,0.026320,-0.005200,0.039607,-0.126830,-0.061058,-0.001667
0.041638,-0.038249,-0.053366,-0.032240,-0.006032,0.058137,0.019729,0.009676,-0.018586,0.029748,-0.001712,-0.039117,0.080469,0.088995,-0.001510,-0.002459,-0.003127,0.008281,-0.042468,-0.018974,-0.000942,-0.013387,0.017189,-0.051386,0.020773,-0.041915,0.012503,0.010987,0.031650,-0.033202,0.067764,0.014199
-0.024704,0.002201,0.051719,0.017783,0.007731,0.041361,0.033837,0.087973,0.034951,0.009198,-0.043919,0.025685,0.044592,0.010337,-0.012123,0.033909,0.034116,-0.075724,-0.033087,0.068377,0.046627,-0.076584,-0.037960,0.055526,0.016741,-0.079928,-0.028447,-0.017834,0.057632,0.005185,-0.060813,-0.000242
0.033987,0.042607,-0.003933,0.055446,0.085301,-0.090984,-0.111937,0.014955,-0.055366,0.108209,0.097540,-0.063519,0.070680,0.064415,0.002990,0.072446,0.035432,-0.011039,-0.044815,0.011934,0.071339,-0.033545,-0.012386,-0.045622,-0.006874,0.075836,0.060071,0.033605,0.045463,0.054415,0.017219,-0.138153
