16
256,32,32,32,32,32,32,32,32,32,32,32,32,32,32,3
-0.020305,0.042325,-0.103704,-0.014917,0.086608,0.010370,-0.066750,0.005451,-0.036914,0.033845,0.162478,-0.014276,-0.115514,0.136342,0.005927,-0.049393,0.010396,-0.007164,-0.017290,0.039138,-0.024766,0.087822,-0.027264,-0.071857,0.051792,-0.021444,-0.067830,-0.097557,-0.084099,-0.010803,0.014478,0.026032
0.103381,0.059464,0.016885,0.100014,-0.076764,-0.032386,0.060536,-0.004365,0.029536,0.009198,-0.029071,-0.037512,0.130534,0.040436,0.068841,-0.007891,-0.065912,-0.104400,-0.058089,0.015155,-0.060974,0.002259,-0.136125,-0.021907,0.046061,0.004437,-0.034591,0.083298,-0.065445,0.181817,-0.049360,-0.068889
0.153557,-0.098215,0.076634,0.015770,0.035507,0.021754,-0.137725,-0.167856,0.052282,-0.042721,0.044725,0.039745,-0.009855,0.010661,0.079638,0.034339,0.062294,0.037419,-0.059013,0.056853,-0.063706,-0.087714,-0.022103,0.095931,0.065454,0.080830,0.025611,0.131445,-0.045570,0.006423,-0.046194,0.004823
0.090888,-0.182951,0.228719,0.108118,-0.043965,0.030234,-0.045830,0.050347,0.043722,-0.060368,-0.043150,-0.022326,0.021447,-0.011061,-0.176524,0.010789,0.108783,0.039001,-0.133334,0.017680,-0.017419,-0.044605,-0.091291,0.026161,0.062953,0.091740,-0.117494,-0.059709,0.063062,-0.018894,-0.027371,0.009675
0.040789,-0.021910,0.052739,0.081161,0.135754,0.086112,0.014753,-0.021776,-0.014774,0.044513,0.021256,-0.097319,-0.020030,-0.017175,-0.033863,0.088767,-0.108179,0.056272,0.151906,0.089351,0.007908,0.076542,0.018037,-0.143744,0.044279,0.020833,0.011307,-0.056439,0.116169,-0.079518,-0.124520,0.057951
0.082853,-0.006846,-0.011099,-0.117054,0.027932,-0.041136,0.125553,0.011552,-0.009012,-0.070671,-0.006826,0.032444,-0.025810,-0.013494,0.025083,0.010383,0.026549,0.121006,0.115836,0.026626,-0.029411,0.105937,-0.046353,-0.105643,-0.013918,-0.062629,0.133868,-0.021158,-0.007446,0.033669,0.025449,-0.035294
-0.100743,0.057232,-0.060594,-0.012037,-0.052520,0.030781,0.065569,0.040684,0.046626,-0.121389,-0.117372,-0.103347,-0.070613,0.130978,0.100276,-0.040562,0.085168,0.053852,0.097311,-0.077560,-0.024040,0.040110,-0.053708,0.085179,-0.010100,0.141522,0.097119,-0.089754,0.010630,-0.032486,0.082268,-0.084897
-0.090669,0.032756,-0.018885,-0.028721,-0.087888,0.078402,-0.060963,0.067979,0.094139,-0.016433,-0.084461,0.013102,0.070747,-0.000368,-0.049792,-0.127216,0.136586,-0.118845,0.167664,-0.008066,0.027802,-0.004810,0.047608,0.001303,0.037384,-0.102594,0.150173,0.019531,0.052157,-0.089247,0.004443,-0.050230
-0.028305,0.002301,0.034563,-0.035417,-0.004995,-0.051266,0.048541,-0.014604,0.023053,-0.119562,-0.107347,0.165684,-0.081827,0.029852,0.157997,0.047543,-0.037262,0.053092,0.075426,0.116219,0.041510,-0.178758,0.115673,-0.011133,-0.043633,-0.021267,0.113115,-0.111816,-0.065283,-0.166332,0.004619,-0.051097
-0.077827,-0.041075,-0.076174,0.012767,-0.057383,-0.008711,-0.015581,0.042029,0.033656,-0.006347,-0.151839,0.026998,-0.057267,-0.002781,-0.037788,0.061414,-0.043032,-0.026899,0.001248,0.138665,0.026405,-0.048207,-0.065114,-0.051057,-0.109572,0.030232,0.108177,-0.086421,-0.090691,0.045429,-0.100174,0.137583
-0.098876,-0.057586,-0.033884,0.024039,0.082068,0.182064,0.025930,-0.055095,0.017195,0.017438,0.115127,-0.010180,-0.035744,-0.114846,0.062149,0.031821,0.114808,-0.009270,-0.058907,0.096339,-0.003563,0.023719,0.063035,0.070033,-0.012347,-0.077621,0.056876,0.086660,-0.059436,0.140788,0.005194,0.095969
0.129477,-0.091035,0.054747,0.134212,0.050400,0.004850,-0.067848,0.048816,0.099020,0.076228,0.056319,-0.015064,0.000687,-0.010477,-0.085091,0.092825,0.011140,-0.046228,-0.072869,0.051725,-0.012268,-0.111685,0.219264,0.046357,-0.111785,-0.036565,-0.090478,0.142389,0.075222,0.098150,-0.087263,0.126029
0.012987,0.060435,0.001136,0.155006,0.094710,0.081358,0.041353,-0.115328,0.105662,-0.068962,-0.032208,0.117454,-0.072779,0.115896,0.052952,0.032964,0.072587,-0.002423,-0.034839,-0.076069,0.059429,0.126447,-0.018980,-0.077640,0.023401,-0.002009,0.020876,-0.063887,0.061323,0.147005,-0.023981,0.150701
-0.034825,0.197607,0.043537,0.031696,0.171429,-0.059336,0.066200,-0.065966,-0.024161,0.065802,-0.008661,-0.008506,0.055896,-0.041353,0.135188,-0.003922,0.079089,-0.039844,0.045285,0.075637,-0.066643,0.038002,0.006727,0.086740,0.123209,-0.038086,-0.156459,0.125241,-0.120896,-0.054036,0.064686,0.016575
0.018181,-0.055855,0.158007,-0.035251,-0.041437,-0.103987,-0.126791,0.001991,-0.044808,-0.063892,-0.048031,0.049341,-0.098037,0.069433,0.048073,-0.063678,0.159558,-0.134179,0.136856,-0.103764,0.078718,-0.124639,0.033737,-0.054913,0.118717,-0.094913,0.063789,0.060021,-0.040873,-0.056327,-0.095287,0.010659
0.024701,0.028077,0.102479,-0.212628,0.048144,-0.052484,-0.079831,-0.061214,-0.010929,0.028971,0.016789,0.079538,-0.145081,-0.013792,-0.030097,-0.063151,0.051213,-0.005010,0.062753,0.040299,0.061328,0.100783,-0.079000,-0.136238,0.033407,-0.049408,-0.068000,0.035264,0.042316,0.011044,0.135310,0.052221
-0.008934,-0.049326,-0.079139,0.038340,-0.143726,-0.032693,0.078167,0.156178,-0.105295,-0.025550,0.088432,-0.045220,0.028020,0.041343,-0.029799,-0.023875,0.004273,0.003821,-0.094253,-0.085551,-0.060850,0.023685,0.012416,0.052222,-0.051492,0.122093,-0.039241,-0.041493,0.051471,0.022878,0.186230,0.013414
