10
256,64,64,64,64,64,64,64,64,3
-0.050430,-0.049821,-0.005136,-0.048010,-0.089574,0.089119,0.007856,0.093033,-0.044280,-0.057432,0.013321,0.065425,0.052437,0.000285,0.047574,-0.009435,-0.031660,-0.046111,0.055970,-0.064962,0.017242,-0.040818,0.080837,-0.066532,-0.056125,0.044382,-0.009531,0.059270,0.047581,0.078960,-0.014416,-0.070432,0.001715,0.043647,0.007118,0.048998,-0.069589,-0.055865,0.044280,-0.002963,0.034028,0.052619,-0.097843,-0.091370,-0.078484,-0.010672,0.038892,0.005998,0.013205,-0.016291,0.022240,-0.028585,0.039563,-0.042173,-0.001582,-0.031913,0.039591,0.050018,0.093582,0.065134,0.042829,0.017827,-0.010698,-0.028539
0.040967,-0.020432,-0.138689,0.096859,-0.038560,0.093499,-0.082785,-0.063400,0.050179,0.022536,0.016242,0.065421,0.070118,-0.008619,-0.020155,0.030745,0.013623,0.096908,0.053343,-0.049292,-0.014397,-0.078037,-0.032511,-0.042053,0.052628,0.116252,-0.015304,0.038407,0.082579,0.090252,0.015552,-0.016155,-0.004719,-0.085411,-0.033046,-0.078035,0.079860,-0.023618,0.077804,0.068354,0.014739,0.073836,-0.012764,0.035078,0.046283,0.041209,-0.012983,-0.040461,0.018908,-0.041591,-0.020764,-0.069627,-0.011302,0.049010,0.014123,-0.093590,0.018615,0.051604,0.062300,-0.001153,0.048385,0.032176,0.032741,-0.019142
-0.019078,0.084633,0.039881,0.032546,-0.007781,0.032837,-0.097235,0.085790,0.046438,0.086357,0.044859,0.062707,-0.071079,0.067893,-0.003377,0.096875,0.107467,-0.063878,0.060479,-0.028530,0.064183,0.105030,-0.044656,-0.040284,-0.127928,0.031074,-0.044425,0.056490,0.022213,0.039533,0.033911,0.081792,-0.070534,0.000382,-0.050925,-0.028551,0.029051,-0.055126,-0.011091,-0.034246,-0.060477,-0.044189,0.033689,-0.000712,0.044235,-0.067168,-0.018822,0.044026,-0.062967,-0.046352,0.079346,-0.081648,-0.022533,-0.041466,0.000699,-0.012300,-0.065055,0.097251,-0.073099,0.022430,-0.066791,0.084026,0.000171,-0.021591
-0.001340,0.081248,0.090389,0.033857,-0.071648,-0.073090,0.022196,0.041065,0.045495,0.027115,0.004278,-0.072960,-0.001974,0.064453,-0.103115,0.032748,-0.043931,-0.089525,0.041540,-0.009141,-0.031812,0.010817,0.056301,0.026015,-0.039253,0.054367,0.072040,-0.070533,-0.034105,-0.023882,-0.027096,0.023249,0.069753,-0.081006,-0.056513,0.077264,-0.008744,0.064155,0.042884,0.008553,-0.045272,-0.038079,0.062835,0.073001,-0.116616,0.087504,-0.071516,-0.076732,0.066116,-0.025368,-0.031013,-0.102182,-0.017009,0.093490,-0.011983,0.076068,0.070968,0.084663,0.041767,0.085415,0.019427,-0.021438,0.000525,0.072143
-0.066816,0.033098,0.063552,0.003921,-0.041522,-0.021666,-0.087057,0.079415,-0.015177,0.010200,-0.049643,0.002300,0.078554,0.107306,0.002608,0.012019,-0.078368,-0.059770,0.013499,0.030833,-0.043119,-0.078384,-0.112448,0.054698,0.034781,0.092398,-0.024227,-0.069767,0.041781,0.020424,0.075434,-0.108585,-0.109886,0.000933,-0.022012,0.087372,0.048574,0.002515,0.033702,-0.021011,-0.019001,0.101282,-0.062713,0.084596,0.030698,0.085899,-0.104591,0.015506,-0.045535,0.006304,-0.038470,-0.096162,-0.019851,-0.026381,-0.023985,-0.054409,0.023527,0.032711,-0.030770,-0.037739,0.029810,0.012036,0.021110,-0.030273
0.024882,0.038706,-0.076943,0.067660,-0.099747,-0.009359,0.094513,0.003128,-0.023272,-0.087815,-0.018672,-0.035903,0.087446,-0.047718,-0.034660,0.064885,0.111766,-0.011956,0.051626,0.029816,0.089350,0.009856,0.034752,-0.056034,0.037579,0.111594,-0.046423,-0.013915,-0.151529,-0.085508,0.061066,0.002366,0.019525,0.024827,-0.061136,0.030325,-0.089548,-0.067679,0.085540,-0.046021,-0.087876,-0.075214,-0.000533,-0.079583,-0.038126,0.054008,-0.079620,-0.032259,-0.059588,-0.023440,0.061529,-0.073252,0.025028,0.019016,-0.000687,-0.004162,-0.022743,-0.044860,0.089559,-0.060216,-0.019929,-0.056855,0.045756,-0.050172
-0.030714,-0.038212,0.043444,0.070046,0.000332,-0.019257,-0.028301,-0.002989,-0.047516,0.073149,-0.044372,-0.021206,-0.008853,-0.107419,0.044006,-0.000950,-0.025382,0.074938,0.080323,-0.073401,-0.026026,-0.071625,-0.022439,0.050851,-0.087025,-0.014020,-0.026114,-0.082912,0.087445,0.124330,0.015322,0.054684,0.000732,-0.028756,-0.031303,-0.050242,-0.030350,0.029143,0.082632,-0.015518,0.036158,-0.092266,0.077433,-0.022943,-0.035996,0.005011,-0.062286,0.026724,-0.031551,0.077492,0.030009,0.012772,0.136878,-0.053753,-0.041645,-0.008902,0.030693,-0.035690,-0.076600,-0.010470,-0.052601,0.055379,-0.008967,-0.042227
-0.000902,0.008732,0.058131,0.042610,0.021948,-0.017413,-0.104556,-0.077494,0.031726,0.007605,0.024073,0.098762,0.020504,0.034923,0.032825,0.057750,-0.015530,-0.010028,-0.024411,0.019834,0.008088,-0.073292,-0.030862,-0.114093,0.006097,0.087329,0.008804,-0.043904,0.010355,0.119010,0.003586,0.057492,0.018177,-0.024370,-0.015446,-0.047343,0.110264,-0.028966,-0.001269,0.043483,-0.070233,-0.031650,0.003802,0.083126,0.071189,0.063730,0.041749,0.014469,-0.017770,0.023036,-0.078162,-0.000730,-0.054933,-0.113539,0.032398,-0.043784,0.088291,0.003429,-0.001370,-0.082718,0.011989,-0.009609,0.031852,0.034473
0.033595,-0.041459,-0.052282,0.034561,0.026124,-0.029324,-0.015482,-0.071326,-0.007299,-0.010071,0.013807,0.005645,0.057413,0.065626,-0.053622,-0.045896,0.003337,-0.045217,0.009537,-0.089060,-0.033853,0.010108,0.010467,0.042400,-0.066396,-0.061686,-0.100375,-0.028272,0.035731,-0.060506,0.005667,-0.000119,-0.044300,-0.011945,-0.039100,-0.053677,-0.045201,0.050699,-0.035033,0.041222,0.086158,0.043430,0.043347,-0.040586,0.087896,-0.006949,-0.063227,0.065667,0.037278,0.041143,0.045754,0.028131,-0.002971,-0.105561,0.001822,0.086077,-0.074338,-0.073994,-0.084582,0.020445,-0.017130,-0.014600,-0.056409,0.079094
-0.007261,-0.007521,0.014499,-0.085176,-0.070663,0.011801,-0.062610,0.096474,0.023052,-0.030480,-0.074189,0.035536,-0.074637,0.057496,0.000388,0.008660,0.045745,-0.018859,-0.043505,0.066043,-0.012227,0.054979,-0.033006,0.044465,-0.047382,0.071473,-0.003621,0.027328,0.080987,0.032892,0.011711,0.022920,-0.042864,0.041802,0.034624,0.045264,-0.022939,0.041590,0.049934,0.004698,-0.001609,-0.007272,0.020331,-0.020389,0.092392,-0.043248,0.075974,0.075115,0.003840,-0.041234,0.059725,0.066729,0.036466,-0.032375,-0.038321,-0.098403,-0.021873,0.039706,0.034049,0.123605,0.092555,-0.041570,-0.055724,0.001437
-0.003040,-0.068999,-0.044243,-0.027864,0.045506,0.083443,0.023477,-0.035770,-0.124084,-0.007088,0.051753,0.059591,-0.017320,0.027198,-0.008796,-0.039298,0.050297,0.034554,0.030844,0.033586,-0.030596,-0.084238,0.016664,-0.006119,-0.039186,0.028594,0.038602,0.055792,-0.046837,0.071269,-0.046174,0.024143,-0.098072,-0.076998,0.064465,0.090121,0.035353,-0.047633,-0.063651,0.081158,-0.049176,0.052826,0.105100,0.013143,-0.028519,0.067563,0.043986,-0.096764,0.066559,-0.040968,0.041543,0.047919,0.000926,0.023601,-0.005167,-0.030988,0.079430,0.090191,0.012785,-0.031085,0.037091,-0.127217,-0.013071,0.057906
0.016278,-0.016673,0.084941,-0.055126,0.059127,0.100802,-0.008849,0.043175,0.015527,-0.026448,0.008549,0.147963,-0.066169,0.047211,0.007212,0.025065,-0.011376,0.026547,-0.009071,0.051785,0.093220,0.090453,-0.054533,0.061489,0.072596,0.005754,0.066931,-0.015537,0.029705,-0.044872,-0.096677,-0.066554,0.045968,0.066961,-0.036760,0.008242,-0.012442,0.016228,-0.061705,-0.050910,0.067301,0.051365,0.023571,-0.084354,0.086998,-0.021046,0.075211,0.008577,0.031418,-0.044705,-0.018014,0.051273,-0.002978,0.008806,0.006874,-0.030626,-0.020969,-0.009466,0.066951,-0.145518,-0.086573,0.012210,0.012747,0.038630
0.027719,0.017369,0.089270,0.007480,0.001619,-0.007510,-0.088631,-0.034687,0.018951,-0.032422,0.023270,0.017932,0.011282,-0.026249,0.065434,-0.042755,0.016329,-0.034473,-0.048821,-0.096133,-0.071644,0.092606,0.005495,-0.028961,0.029637,-0.065051,-0.068908,0.008038,-0.059096,-0.024358,-0.002195,0.092914,0.059678,-0.049185,-0.009656,-0.034079,-0.074435,0.024597,0.019374,-0.023796,-0.026123,-0.075822,-0.049144,0.046756,-0.025106,-0.047286,-0.021374,-0.076587,-0.027927,0.066671,-0.075810,-0.014590,0.044005,-0.032428,0.032401,-0.043573,0.041484,0.019709,-0.105326,0.031660,-0.040046,-0.012849,0.053305,-0.040403
0.037753,-0.006136,0.020303,-0.071009,-0.007263,-0.025404,-0.009594,0.019911,-0.058084,0.057801,-0.110745,0.008510,-0.039909,0.038110,0.030815,-0.044402,-0.028576,0.046482,0.075059,0.016215,0.028634,0.069864,0.074854,0.077609,-0.013420,-0.017758,0.007079,-0.116001,0.005424,-0.062681,-0.030598,0.013473,0.015050,-0.084172,-0.046428,0.046885,-0.041477,-0.091338,-0.035557,0.044232,-0.100495,0.024076,-0.047865,0.001432,-0.009971,-0.016165,0.017487,-0.054893,0.073282,0.048059,-0.016187,-0.044627,-0.079643,-0.037227,0.006630,0.043318,-0.036138,-0.020118,0.073517,0.036274,-0.068079,-0.061630,-0.031402,-0.078364
-0.043290,0.045229,0.028383,0.048201,0.094175,-0.128459,-0.040792,0.055869,0.073138,0.054036,0.005350,-0.052934,-0.016440,-0.057654,-0.028634,-0.022696,0.022015,-0.089001,-0.046388,-0.048226,-0.002144,0.062054,0.099656,0.018198,-0.055774,0.007323,0.013183,0.049780,-0.084739,0.004321,-0.048601,-0.055670,0.066784,0.078637,-0.120157,0.001819,-0.049802,-0.033856,-0.023410,-0.008659,0.008362,-0.040051,-0.020565,0.013908,0.029209,-0.023196,-0.024205,0.059683,-0.083324,-0.056313,0.043331,-0.019130,0.030793,0.049923,-0.004212,-0.003147,-0.006692,-0.061483,-0.023744,0.026089,0.047444,0.053574,-0.024996,0.049634
0.061349,-0.068334,-0.015228,0.008027,0.031966,0.014125,0.044892,-0.100312,-0.097802,-0.004255,-0.013719,0.086505,0.064076,-0.002828,0.045015,0.002209,-0.039313,-0.003197,-0.130628,-0.043750,-0.027804,-0.021368,0.040557,-0.050211,0.043435,-0.058479,0.086037,0.047460,-0.007494,0.075788,0.044317,-0.076768,-0.108286,-0.044294,0.037628,0.012299,-0.055742,0.022819,0.030888,-0.029966,0.051617,0.006032,-0.047580,0.046801,0.016150,-0.077059,-0.008225,-0.014938,-0.010517,-0.010748,-0.000115,0.105148,-0.041536,-0.037802,-0.068356,0.036202,-0.046624,0.047424,-0.023939,-0.003693,0.083271,-0.016017,-0.038246,0.107338
0.037963,-0.017321,-0.041096,-0.030626,-0.022739,-0.013604,-0.129441,0.066118,0.069197,-0.057455,0.011594,-0.056455,-0.018039,-0.057808,0.042431,0.019129,-0.100076,-0.048576,-0.000775,0.013655,-0.019664,-0.127390,-0.058344,-0.057059,0.018982,-0.057542,-0.039459,0.039032,0.048092,0.029980,0.028241,-0.070427,-0.033355,-0.020032,0.021723,-0.061949,0.016888,0.057544,0.035106,0.009199,-0.053572,-0.007786,0.044035,0.003427,-0.014104,0.033358,-0.021542,0.030340,0.019302,0.059360,-0.032458,0.011815,-0.048560,-0.039277,0.000304,0.004915,-0.099323,0.022142,-0.095668,0.060263,0.050959,-0.069931,-0.082543,-0.116678
-0.058802,0.046663,-0.003525,-0.036068,-0.004689,-0.033630,-0.010045,-0.003898,0.019562,0.000476,-0.020709,0.035229,-0.023355,0.048165,0.032769,0.059313,0.072584,0.043109,-0.083203,-0.051486,-0.033937,0.021324,0.064449,-0.018973,0.026213,0.018964,-0.031468,-0.001587,0.070393,-0.022361,0.040570,-0.033879,-0.070189,-0.064770,0.003093,0.000976,-0.036890,-0.055752,-0.067414,0.057608,0.078088,-0.078646,0.013651,0.073246,0.032688,-0.034937,0.039125,0.018694,0.086964,-0.010215,0.057938,0.027051,0.000266,-0.010628,0.060959,0.043144,0.016252,-0.116886,-0.080841,0.016604,0.064662,0.104377,0.021487,-0.064778
0.041157,0.046886,0.108876,0.000871,0.017409,0.100205,-0.075267,-0.036173,0.051957,0.120303,-0.003953,0.090387,-0.034077,-0.097110,-0.030999,-0.015681,-0.047363,-0.052064,-0.023914,-0.075351,0.040958,-0.013150,0.039346,0.011622,-0.025296,-0.027616,-0.064078,-0.019804,-0.030123,-0.010360,0.047042,-0.017619,0.065505,-0.039405,0.011411,-0.060109,-0.009267,0.064489,-0.018655,-0.027034,0.021852,0.018352,0.064067,0.028091,0.016678,0.014706,0.065040,0.064477,0.016422,0.010335,-0.081152,-0.062350,-0.011323,0.068898,0.028522,-0.069670,0.026196,-0.027493,0.075111,-0.075191,0.028228,-0.018473,0.026289,-0.031463
-0.014386,0.005924,-0.022463,0.047727,-0.069071,-0.035292,0.049455,0.008124,0.011204,0.067060,-0.081267,0.080069,-0.082684,0.006790,0.039505,-0.012512,-0.081213,0.106924,-0.001213,0.026470,0.035560,-0.018480,0.014848,-0.041256,0.031157,-0.007895,0.018127,-0.013643,0.082359,0.005200,-0.034197,-0.002678,-0.024593,0.023103,-0.092857,-0.034539,-0.004125,0.099027,-0.062791,-0.036565,0.006359,-0.006925,-0.044476,0.057489,-0.018890,-0.047573,-0.050972,0.024641,-0.126445,0.052217,-0.028593,0.037859,0.055920,-0.012232,-0.007753,-0.023850,0.055009,-0.010457,-0.094598,-0.054947,-0.057074,0.028498,0.059967,-0.026027
-0.076423,0.076063,-0.112295,-0.027548,0.041772,0.047202,0.121655,0.016242,-0.044703,-0.124651,-0.074186,-0.058750,-0.014888,0.090456,-0.038140,0.010181,-0.075569,-0.055277,-0.034683,-0.023072,-0.076888,-0.058493,0.069567,-0.062927,-0.002570,-0.023167,0.072018,-0.067131,0.032638,0.033772,0.003031,-0.076469,0.022187,-0.073203,0.042950,-0.028004,0.029094,0.013018,-0.045837,-0.074293,0.013811,0.039952,-0.012436,-0.021525,0.043839,-0.025296,-0.014842,-0.058957,-0.080863,-0.040560,0.001986,-0.031292,-0.047554,0.048100,-0.015846,0.030853,0.000755,0.070159,-0.082149,0.016932,-0.038011,0.051877,0.049454,0.105173
0.014233,-0.006360,-0.065296,0.069686,-0.142050,-0.034551,0.042197,0.145895,-0.008755,0.030628,-0.035923,-0.029115,0.052275,0.071086,-0.039066,0.088939,0.035480,0.019380,-0.031863,0.044344,-0.044550,0.025744,0.025868,0.070556,0.025743,0.029949,0.009436,0.056590,-0.080749,0.058536,0.093229,0.047822,-0.026548,-0.083411,-0.014864,-0.018232,-0.024072,0.038737,-0.043494,-0.082926,0.029657,-0.039063,-0.064564,0.040719,-0.070824,0.019748,0.016507,0.034937,-0.040535,0.112626,-0.044600,0.020697,-0.014164,0.078112,0.018201,-0.058622,0.014894,0.029279,0.066835,0.014744,0.036194,0.037916,0.006773,-0.011153
-0.032923,0.059340,-0.059482,0.041010,0.111355,-0.030591,0.020345,0.022008,-0.149277,0.024761,-0.006771,-0.026229,-0.068773,-0.088909,0.020911,-0.023192,-0.069410,-0.078895,0.058426,0.041904,0.052020,-0.068154,0.020855,-0.022892,-0.061709,0.004033,-0.026676,-0.069832,-0.074718,0.091672,-0.027205,0.065819,0.028404,0.044392,-0.013883,-0.041264,0.012587,0.073497,-0.085470,0.039567,-0.141845,-0.000083,0.089999,-0.060938,0.003127,0.064493,0.031978,0.048066,0.034846,0.005049,-0.044041,0.028671,0.097328,-0.101989,-0.076181,-0.040785,0.020440,-0.072577,0.024192,0.071655,0.050214,0.077332,0.080035,-0.044801
-0.054985,-0.058256,0.018955,0.126653,0.064389,0.043427,0.059169,-0.064621,-0.111792,-0.012581,-0.060600,-0.050220,-0.049889,0.050316,-0.058028,-0.094577,-0.033108,-0.021084,-0.027813,-0.009528,0.004073,-0.005578,0.019765,-0.062867,0.017844,0.076695,-0.006078,-0.002847,-0.031584,-0.076022,0.019416,-0.097822,-0.013970,-0.005819,-0.065656,-0.036487,-0.048559,0.071464,-0.042741,0.041070,-0.094897,-0.005717,0.055659,0.031957,-0.014897,-0.031366,0.043884,0.086870,0.004769,-0.010282,-0.052525,-0.045102,-0.070731,0.008702,-0.049518,0.052750,0.037980,0.060347,0.058082,-0.032860,0.015963,0.011634,0.002545,0.064055
-0.013208,-0.019230,-0.034028,0.068682,0.075911,0.022793,-0.063562,-0.002747,0.072028,-0.050004,0.064724,-0.022188,-0.016476,-0.014590,-0.033257,0.022217,0.023603,-0.025407,-0.068800,0.045045,0.000323,-0.037655,-0.001714,0.067850,0.050030,-0.100020,-0.040169,-0.017766,-0.028362,-0.020506,-0.075056,-0.076099,0.007752,-0.008472,-0.087446,0.027937,0.060331,0.011132,0.030027,0.063381,0.061141,-0.030930,-0.040256,0.016558,0.033759,0.014709,0.032901,-0.008751,-0.035655,0.131890,-0.069879,0.028733,-0.062177,0.009239,0.020440,-0.051624,0.022437,-0.001331,-0.017487,-0.018265,0.024462,0.072547,-0.036567,0.016106
-0.006561,0.003406,0.075041,-0.064446,0.068749,0.008543,-0.041675,0.000122,-0.130018,-0.010490,-0.062209,0.036289,-0.063748,-0.019797,0.012239,-0.084816,0.042962,-0.012019,0.045993,-0.068984,-0.052087,-0.007335,-0.082746,0.011040,0.029440,0.007418,-0.092876,-0.006956,0.087643,0.069381,0.012032,-0.081592,-0.008302,0.052414,-0.014089,-0.031833,-0.008907,0.034418,0.025713,0.007110,0.046291,0.033053,0.029800,-0.120692,-0.074494,0.058987,-0.020605,0.084448,-0.059429,0.014838,-0.045691,0.044995,0.106358,-0.023644,0.078078,-0.003682,-0.130317,-0.021869,-0.041055,0.073730,-0.025089,0.100239,-0.104685,0.019453
-0.020228,-0.008109,0.031155,-0.037864,0.072628,-0.093944,0.064177,0.051833,-0.065195,0.022437,-0.031479,0.002555,-0.054030,-0.018476,-0.007300,-0.051384,-0.049732,-0.018037,-0.044905,0.045692,-0.076500,-0.043237,0.049433,-0.029113,-0.018724,-0.046343,-0.112797,0.051831,-0.034396,-0.022669,0.024955,0.109606,0.018999,-0.051725,-0.003993,0.050955,0.013074,0.062009,-0.013749,0.051453,-0.108348,-0.037125,0.108300,-0.047649,-0.074687,0.030912,0.063285,-0.054223,0.006132,-0.028795,-0.048161,0.014456,-0.039211,-0.020945,0.077670,-0.011536,-0.010347,-0.099532,-0.044637,0.075492,-0.061495,0.035751,0.007005,-0.001139
0.012369,0.099793,0.051495,0.054125,0.041867,-0.045957,-0.050357,-0.045559,0.060076,-0.004229,0.071184,-0.021655,0.028703,-0.041044,-0.047984,-0.068981,-0.023242,-0.062171,0.008944,-0.075523,0.001040,-0.007699,0.046672,-0.017786,-0.009064,-0.081075,0.048810,0.018605,0.084888,0.023510,0.036448,0.006206,0.040306,-0.045096,-0.002953,0.008795,0.002444,0.006196,-0.020431,-0.036439,0.049858,0.063795,0.005496,-0.030601,-0.085744,0.046445,0.000191,-0.076643,-0.057612,0.012364,-0.058033,0.044329,-0.011607,0.030189,0.108324,-0.013386,0.064822,0.024592,0.047772,-0.008715,0.018269,0.017231,-0.002644,-0.049635
-0.006114,-0.001317,0.029808,-0.018811,-0.022870,-0.113014,0.025111,0.081375,-0.005665,-0.054753,0.019941,0.004637,0.035998,0.028704,-0.088961,-0.008231,0.034349,-0.012208,0.033445,0.017738,-0.021372,0.021795,0.091641,-0.007655,0.081021,0.033031,-0.023455,-0.048838,-0.054464,-0.013276,-0.004031,-0.081674,-0.009731,-0.086989,-0.001456,0.079194,-0.090196,-0.060107,0.006324,0.007521,-0.008508,0.045892,-0.010204,-0.047672,0.006394,0.060716,-0.007199,0.052230,-0.041348,-0.021258,-0.009924,0.060482,-0.008718,-0.022073,-0.026060,0.019121,-0.012017,-0.023597,0.052427,0.005306,0.022861,0.003571,0.094616,-0.080114
