12
256,16,16,16,16,16,16,16,16,16,16,3
-3.995502,-1.915622,-4.274200,3.889541,-4.206320,4.001636,4.440123,4.253999,1.237855,-3.797296,-2.055758,4.496186,3.959246,-0.063251,1.696531,4.168330
-4.229446,-3.904690,-3.926486,1.597991,-4.846179,1.913078,4.599181,4.283625,-3.722167,-3.569861,-3.663036,4.695632,1.808291,-0.014011,5.000000,3.831843
-1.597648,-3.211407,0.495769,0.695297,-5.000000,-0.386453,4.714381,4.268585,-4.997230,2.192595,-4.836507,4.796399,-2.866671,0.116129,5.000000,3.638132
-2.475012,-4.999345,0.178983,-3.744293,-4.999691,-4.384898,4.801025,4.212734,-4.994097,-0.897308,-4.893512,4.838439,-5.000000,-0.004133,5.000000,2.086823
-0.666280,0.369633,-0.022173,-3.747589,-3.070518,-5.000000,4.139746,3.381708,-1.578730,-0.719302,2.880576,4.695550,-4.778314,-0.033555,4.999001,1.162322
2.548269,1.586310,1.259554,-5.000000,0.174641,-5.000000,-1.221505,-1.159332,-0.459371,1.668519,1.731306,-0.934026,-5.000000,0.015253,4.999517,-2.540572
4.682854,3.296761,1.592922,-5.000000,1.886984,-5.000000,-3.777675,-4.149182,1.930156,3.091314,2.587116,-3.748347,-5.000000,0.003994,4.999288,-4.834373
5.000000,5.000000,2.666298,-5.000000,5.000000,-5.000000,-5.000000,-5.000000,4.999725,5.000000,4.967502,-5.000000,-5.000000,-0.016688,0.552191,-5.000000
5.000000,5.000000,3.465775,-5.000000,5.000000,-5.000000,-5.000000,-5.000000,5.000000,5.000000,5.000000,-5.000000,-5.000000,0.075977,-0.494183,-5.000000
5.000000,5.000000,3.277439,-4.999898,5.000000,-5.000000,-4.446237,-5.000000,3.771982,5.000000,4.864285,-4.004099,-5.000000,-0.031195,4.998150,-5.000000
5.000000,5.000000,2.424358,0.774099,2.833277,-2.864242,4.998253,4.974699,-2.494305,4.978236,2.699531,4.999782,0.033701,-0.018412,4.996388,2.993557
2.029200,-1.777626,0.655405,4.836144,-0.808741,4.816911,4.999407,4.997164,-4.995908,1.783338,-1.335828,4.999649,4.855896,0.037330,5.000000,4.996273
-2.835882,-4.996909,-4.999922,4.983514,-4.993144,4.854706,4.995493,4.994533,-4.996945,-2.519541,-3.640606,4.995977,4.986897,0.054124,5.000000,4.993929
-4.833542,-4.996595,-4.977846,4.970278,-4.996293,4.491588,4.894274,4.894872,-4.064686,-4.997069,-4.132392,4.904210,4.975056,-0.087692,4.993313,4.841990
-1.057071,-2.418520,1.926688,-3.159070,-0.970522,0.621807,4.046898,3.593423,4.535759,-0.328666,0.022911,4.207467,-4.203104,-0.026077,4.576607,3.364129
-4.995962,-3.638840,0.897250,-2.044318,-4.558817,-1.823793,3.746271,3.128097,4.793144,1.223074,-2.613824,4.088815,-2.660480,-0.057446,1.802969,2.353611
-3.154933,-0.880115,-2.975604,4.708820,-3.027619,4.961509,4.999895,4.999360,-4.998905,-2.462939,-4.999260,4.999862,4.808060,-0.049601,4.998721,4.998425
-4.503684,-2.607081,-3.051400,4.384448,-4.249306,4.525024,4.997630,4.995576,-3.963428,-2.780789,-4.535567,4.998826,4.520077,-0.028607,4.998140,4.983533
-4.699662,-3.637892,-2.761956,4.820835,-5.000000,4.801458,4.995134,4.740884,-4.950003,-0.746561,-3.499040,4.996229,4.862722,-0.054796,4.993010,4.675018
-3.341495,-4.994410,-1.664096,4.990121,-4.999453,4.983471,4.998321,4.995912,-4.314620,-0.195641,0.319560,4.998656,4.990054,-0.073555,4.991605,4.994568
