10
256,4,4,4,4,4,4,4,4,3
-0.029870,0.166353,-0.094272,-0.115529
-0.075001,0.041635,-0.040839,0.020075
0.190510,-0.111961,0.031341,0.049943
-0.254423,0.012624,-0.038090,-0.001185
0.038605,0.064263,0.099722,-0.099780
0.076565,-0.100429,-0.012253,0.035126
-0.113342,0.031504,-0.109543,0.014411
-0.008927,-0.053889,0.085344,0.080828
-0.064117,0.124138,0.036777,-0.035828
0.085300,-0.011308,0.040103,-0.130656
-0.030765,-0.059888,0.073741,0.006152
0.016296,-0.017840,-0.060222,-0.018582
0.008385,0.099586,0.046031,0.036870
0.055783,-0.075028,0.048185,-0.068838
0.028076,0.017299,-0.001500,-0.089185
0.094289,-0.018878,0.051887,0.053939
0.186594,-0.096886,0.096758,-0.110409
0.065045,-0.083962,0.014724,0.006737
-0.010744,0.011863,-0.025034,-0.073087
0.025693,0.068067,0.076997,0.054764
-0.011840,-0.016504,-0.062054,0.015173
-0.109143,0.138176,-0.050265,-0.019075
0.024238,-0.038303,-0.059390,-0.021809
-0.073025,0.033092,-0.040102,-0.002966
0.096299,-0.017915,0.061355,-0.075629
-0.069183,-0.150660,0.004319,0.077026
0.120898,-0.028849,-0.052180,0.035893
0.012610,0.102588,0.021944,-0.167362
-0.004924,0.059057,-0.115756,0.036800
0.004781,-0.089940,0.093472,0.141307
0.093158,0.060898,0.058875,0.045228
0.085392,0.027715,-0.032859,-0.119947
-0.183962,0.063771,-0.050097,0.091459
-0.083239,0.126555,-0.075182,-0.025205
-0.071865,-0.052740,0.013228,0.131249
0.191485,-0.204741,-0.144106,-0.013177
-0.120451,-0.169141,-0.207995,0.068102
0.084319,-0.000360,0.128530,0.027280
-0.094035,-0.003454,-0.017570,-0.032879
0.053618,-0.026006,0.022448,0.014421
-0.001584,-0.014453,-0.012300,-0.017024
0.111710,0.102273,0.000754,-0.096746
-0.034529,-0.028575,-0.025507,-0.003318
0.105403,-0.071059,0.004447,0.117010
-0.049965,0.019922,0.106404,0.015816
0.134627,0.037612,0.003739,-0.062798
0.031649,0.010527,-0.002656,0.007795
0.049120,0.110395,0.066026,-0.079737
0.089648,-0.046957,0.064056,0.114363
-0.019796,-0.011082,0.035823,0.029963
0.034170,0.010064,-0.043794,-0.090803
-0.005960,0.023283,0.038370,-0.041074
0.082813,-0.057631,-0.009014,-0.127604
-0.114013,-0.053829,-0.075487,0.115963
0.051318,-0.055000,-0.092841,-0.016333
-0.054632,-0.006485,-0.066067,0.034882
-0.019217,0.011635,0.021359,-0.018441
-0.080282,0.003900,0.028617,0.111410
0.023103,0.062725,-0.003257,-0.111750
-0.029976,0.067315,-0.019309,-0.027232
0.207720,-0.102213,-0.007350,-0.000315
-0.037408,0.105008,0.032208,0.097416
0.165150,0.055621,-0.028129,0.073571
-0.215717,0.104838,-0.076141,0.054810
-0.027022,0.025420,-0.053159,-0.113215
-0.015765,-0.067322,-0.093488,-0.033144
0.046256,-0.135365,-0.088995,0.093743
0.105952,-0.016884,0.049144,0.039436
0.009873,-0.089285,0.054721,0.072021
-0.107713,0.074714,-0.042844,-0.035288
0.164861,-0.107548,0.018524,-0.057303
-0.175634,0.073263,-0.015401,0.017630
0.024222,-0.082581,-0.079893,0.023246
-0.040215,0.021479,-0.114576,0.069370
0.051402,0.023626,0.035999,-0.166018
-0.115914,0.016852,-0.008057,0.181882
0.153918,-0.085285,0.146458,0.040407
-0.028190,0.096824,0.002191,0.011362
0.112909,0.237408,0.015100,-0.172207
-0.192746,-0.046339,-0.105384,0.163776
0.127891,0.089940,-0.035358,-0.118525
0.029936,-0.059072,-0.100060,-0.005287
0.064501,0.065224,-0.027900,-0.109087
-0.042500,-0.069061,0.029104,-0.092000
-0.009551,-0.090543,0.012730,-0.048071
0.062384,-0.034461,0.007726,0.051486
-0.062570,0.071635,-0.090685,-0.040406
0.016896,-0.009356,-0.003790,0.136025
-0.069838,0.048459,0.168483,0.027988
-0.090157,0.003070,-0.020624,0.024043
0.027683,0.148192,0.017757,-0.065833
-0.031527,-0.059451,0.005754,0.138211
0.069179,-0.111573,-0.007558,-0.027472
-0.066961,0.109156,-0.060210,0.098472
0.016122,-0.216480,0.081949,0.094876
0.022742,0.205267,-0.111826,-0.054975
0.052229,-0.018064,-0.124648,0.072222
0.240368,-0.052822,0.085051,0.008514
-0.130448,0.100589,-0.062098,-0.038347
0.049061,0.069583,-0.080850,0.095108
0.159204,-0.187750,0.111853,0.041174
0.057193,-0.083166,0.015634,-0.013910
-0.040109,0.013509,-0.155575,-0.092683
-0.103645,0.020561,-0.156502,0.146330
0.019075,0.085044,-0.009757,-0.170211
-0.137838,-0.078564,-0.087889,0.149055
0.055983,-0.049439,-0.038055,-0.046966
0.098394,-0.025608,-0.010690,-0.059505
0.042453,-0.062322,0.014226,0.003153
-0.097018,0.159697,-0.166835,-0.015865
0.043271,0.077444,0.029598,0.050210
-0.092419,0.027135,-0.037580,0.033738
-0.178583,0.017505,-0.066365,0.164850
-0.046346,-0.051998,0.079291,0.063998
-0.051766,0.080268,-0.028946,-0.035471
0.069924,-0.010606,-0.176901,-0.005945
-0.054776,0.006316,-0.034945,0.014382
0.038529,0.069708,-0.029003,-0.021404
0.113173,-0.061085,0.108448,0.081656
-0.046668,-0.149288,-0.113061,0.062347
0.074122,0.096997,0.111497,-0.031473
-0.122167,0.026847,0.167350,0.117268
0.181406,-0.052919,0.069009,-0.075029
0.027089,0.014582,0.118577,-0.227693
0.010563,-0.009062,0.048245,0.241305
-0.051807,0.055109,-0.164415,-0.256315
0.071775,-0.130183,0.003386,0.044927
0.098620,0.102123,-0.001488,0.074652
-0.200036,-0.145771,-0.150442,0.071633
-0.084407,0.139146,0.088933,0.232366
0.031976,-0.017686,-0.063376,-0.012834
0.021753,-0.080157,-0.114387,0.073483
0.070616,0.087602,0.101762,-0.120617
-0.001838,-0.049103,-0.012291,-0.026315
0.036981,-0.111931,0.103619,0.220862
0.066019,0.010563,-0.064378,-0.146265
-0.174308,-0.030691,0.136047,0.056267
0.212457,-0.105495,-0.077924,-0.040472
-0.144318,0.056421,-0.087311,0.042967
0.064868,0.005757,0.166986,-0.119086
0.063384,0.003495,0.117030,0.008568
0.191010,0.072292,0.139917,-0.214033
0.000858,0.031548,-0.167530,0.078705
-0.049147,0.055122,0.104618,-0.351951
0.126842,0.113859,0.087404,0.153107
0.077143,-0.177242,-0.137633,0.001414
0.084195,0.127516,-0.077294,0.001527
-0.037163,-0.009096,0.082840,-0.053349
0.064386,-0.077837,-0.017977,0.191864
-0.035600,0.078036,-0.041215,-0.124195
-0.016213,0.106764,0.038177,-0.009306
0.015511,-0.142579,-0.019503,-0.011852
-0.110612,-0.014427,-0.127360,0.198569
0.066485,-0.071469,-0.000308,-0.086533
0.102759,0.010021,0.032801,-0.050140
-0.039921,-0.076679,-0.059800,0.158830
0.105295,-0.164884,0.000903,-0.180010
0.042403,0.124098,0.237031,0.107981
-0.083436,-0.010211,0.213817,-0.025412
0.006955,-0.060783,-0.020142,0.148928
-0.308154,0.016106,-0.044315,0.040755
0.094618,0.148255,-0.170570,-0.024416
0.198117,-0.156996,0.095481,-0.099647
-0.098191,0.021456,0.159713,0.018530
0.049988,-0.004183,0.144311,0.039757
0.061340,-0.037366,0.044095,-0.030632
0.127621,-0.062396,0.123126,-0.113279
-0.168485,0.026200,0.028644,0.114407
-0.041958,0.028440,-0.096581,-0.030834
-0.076506,-0.042066,-0.074879,0.219634
-0.018093,0.072434,0.036925,0.038678
0.016594,0.047394,-0.276150,0.043626
-0.059890,0.031991,-0.062566,-0.066609
-0.030453,-0.106911,0.077397,-0.073346
-0.086718,0.101282,0.029786,0.030374
-0.078286,-0.019347,0.140900,-0.120619
-0.133536,-0.122226,-0.160706,0.187711
0.056394,0.049236,-0.151513,0.024543
0.138758,0.011217,0.097628,-0.178696
0.020758,0.069845,-0.066101,-0.076753
0.083520,-0.024831,0.122505,-0.126640
-0.033898,0.000182,-0.006860,0.147434
-0.011479,0.136532,0.038629,-0.072371
-0.121779,-0.059749,0.039020,0.025080
-0.004256,-0.088862,0.067228,-0.142694
-0.207887,-0.026301,-0.071475,0.316825
-0.143705,-0.081691,0.016334,-0.242466
0.164737,0.014905,0.082063,-0.028037
-0.175709,-0.098812,-0.025122,0.190644
0.056600,0.023940,-0.103057,0.240832
0.074320,0.139694,0.096850,-0.086972
-0.061929,-0.018306,0.065597,-0.169579
0.066343,-0.012507,0.135738,0.015110
0.042967,0.016661,-0.092056,0.152902
-0.118482,-0.095270,0.088262,0.290961
-0.181241,-0.023958,-0.083138,0.112466
-0.139186,0.102197,-0.098595,-0.012316
-0.107568,0.022928,0.023091,-0.142352
-0.066294,-0.143187,-0.053647,-0.063175
-0.117735,0.176641,0.107519,0.322412
0.039530,0.111325,-0.091493,-0.007609
-0.047882,0.067624,-0.001143,-0.032822
0.013958,-0.021465,0.241321,-0.283242
-0.070683,0.003768,0.242264,-0.072923
0.106763,-0.170769,0.071648,0.121354
-0.197698,0.100357,-0.157837,-0.083360
-0.108044,-0.015927,-0.119008,-0.280003
0.171708,-0.171075,-0.241459,0.309752
-0.018904,0.012747,0.028869,0.195058
0.118183,-0.721715,0.121743,0.821050
0.605599,0.146678,0.159042,0.551331
-0.836907,0.703887,0.494809,-0.442111
0.664644,-0.305142,0.663043,0.118835
-0.205741,0.858669,-0.286622,-0.201044
0.185171,-0.839296,-0.111773,-0.260935
-0.263616,-0.256984,-0.329711,-0.187403
-0.045675,0.763280,0.336228,0.525696
0.437873,-0.405379,0.475519,0.437569
1.188901,-0.146356,0.451638,-0.677660
-0.591612,0.078890,-0.027723,-0.588576
0.310869,-0.161475,0.190523,-0.594414
-0.502429,1.130869,-0.269345,0.829039
-0.679808,0.349272,-0.258904,-0.014593
-0.418708,0.310031,0.684304,0.340482
-0.056438,0.150784,0.100708,-0.257833
0.469476,-0.211723,-0.519791,0.258158
0.565860,0.613718,0.299074,0.965830
-0.109304,-0.470384,0.719711,-0.497700
0.290204,0.223552,-0.390164,0.637810
0.365407,0.214288,0.179883,0.351475
-0.022105,0.770428,-0.595838,0.225543
0.087874,-0.650380,-0.449720,-0.709755
0.728241,0.591243,-0.236573,0.424359
-0.600074,-0.140773,-0.468159,0.829590
-0.241663,0.398075,0.288097,0.894999
-0.602134,0.328737,0.554211,0.207832
-0.237332,-0.578650,-0.192203,0.790047
0.232357,0.695253,-0.012907
0.593427,0.603470,-0.107441
-0.060759,-0.034387,0.140686
-0.183097,-0.262280,-1.238627
