16
256,16,16,16,16,16,16,16,16,16,16,16,16,16,16,3
-0.001845,-0.072027,0.008393,0.089081,0.019335,-0.045882,-0.060655,-0.014912,0.094359,0.054405,-0.006889,0.063415,0.056136,-0.077737,0.080868,0.068011
0.022631,-0.070255,-0.028530,-0.013915,0.043687,0.020302,-0.060924,-0.007644,0.016921,-0.044422,-0.058667,-0.025419,-0.086902,0.062455,0.053914,0.003666
-0.043649,0.023877,0.035824,-0.023535,0.009264,0.048817,0.036225,0.010968,0.084003,0.053753,-0.045188,0.028894,-0.015269,0.049464,0.079788,-0.070459
-0.046376,0.043411,0.038562,-0.053044,0.024600,0.020805,0.053586,0.017631,-0.094047,-0.037211,0.037848,0.105407,-0.008578,0.027080,-0.053294,-0.000419
0.006471,0.000072,-0.070577,0.044775,0.004351,-0.025896,-0.006114,0.008671,-0.021713,-0.084695,0.075281,-0.112875,-0.015295,-0.021962,0.026385,0.074279
0.057550,-0.054024,-0.105234,0.045792,-0.025458,-0.063835,-0.017566,-0.018006,-0.024550,-0.081537,-0.047180,0.040639,-0.013274,0.004498,-0.043259,-0.050779
0.035148,-0.053971,-0.054367,0.023142,-0.012021,0.041834,-0.053956,-0.011869,0.089335,0.077000,-0.046285,0.023133,0.031307,-0.027463,0.003454,-0.088394
0.022170,-0.025422,-0.023952,0.028978,0.016897,-0.061530,-0.082783,0.023345,-0.079678,0.005018,0.052712,0.041898,0.009277,-0.030563,0.010477,-0.035338
-0.068985,-0.018084,-0.001920,-0.086752,-0.017253,0.057184,-0.022802,-0.096769,0.013002,-0.023398,-0.093662,-0.022122,-0.026282,0.030923,0.025916,-0.039417
0.006747,0.022706,0.082365,0.008934,0.105621,-0.054627,-0.050649,-0.034178,-0.012390,-0.006246,0.006491,0.001075,0.039838,0.001531,-0.084011,-0.008923
0.015950,-0.015334,0.081801,-0.107209,0.050059,0.092122,-0.090303,-0.038166,-0.049350,0.019585,0.134263,-0.035662,-0.019087,-0.083382,0.069466,-0.027170
0.029652,-0.012728,-0.007039,-0.052166,-0.032065,-0.045277,0.028501,-0.077858,0.037202,0.089519,-0.063926,0.039434,-0.054100,0.019258,0.007200,0.112034
0.099740,0.083674,0.000215,0.079223,0.087200,-0.050515,-0.057941,0.042388,0.099721,-0.046829,0.100483,0.003092,0.046958,-0.056119,0.024408,-0.016572
0.068262,0.027186,0.046934,-0.068773,-0.048365,-0.009485,-0.078434,-0.122825,-0.050211,-0.008147,0.021966,-0.067127,0.055967,0.010047,-0.073411,0.008716
-0.034753,-0.051708,-0.058936,-0.017654,0.080565,-0.021333,-0.059098,-0.055980,0.065306,0.054659,0.039255,-0.059111,-0.064021,-0.023098,-0.057662,0.083802
