12
256,4,4,4,4,4,4,4,4,4,4,3
4.998760,-4.998164,4.998760,-4.998164
4.997934,-4.993114,4.997934,-4.993114
5.000000,-4.995616,5.000000,-4.995616
4.998450,-4.981448,4.998450,-4.981448
4.996931,4.995114,4.996931,4.995114
4.982484,5.000000,4.982484,5.000000
-4.982829,5.000000,-4.982829,5.000000
-4.991619,5.000000,-4.991619,5.000000
-4.992896,5.000000,-4.992896,5.000000
4.979395,5.000000,4.979395,5.000000
4.998502,4.999508,4.998502,4.999508
5.000000,-4.991492,5.000000,-4.991492
5.000000,-4.992092,5.000000,-4.992092
5.000000,-4.993143,5.000000,-4.993143
4.998677,5.000000,4.998677,5.000000
5.000000,-3.519540,5.000000,-3.626628
5.000000,-5.000000,5.000000,-5.000000
5.000000,-4.996656,5.000000,-4.996656
5.000000,-4.998258,5.000000,-4.998258
5.000000,-4.995004,5.000000,-4.995004
5.000000,-4.974554,5.000000,-4.974347
5.000000,5.000000,5.000000,5.000000
4.999084,5.000000,4.999084,5.000000
4.996191,5.000000,4.996191,5.000000
4.994325,5.000000,4.994325,5.000000
4.995351,5.000000,4.995351,5.000000
4.998578,5.000000,4.998578,5.000000
5.000000,-4.991286,5.000000,-4.991286
5.000000,-4.997050,5.000000,-4.997050
5.000000,-4.998773,5.000000,-4.998773
4.998161,5.000000,4.998161,5.000000
5.000000,-2.378935,5.000000,-2.428667
5.000000,-5.000000,5.000000,-5.000000
5.000000,-4.998195,5.000000,-4.998195
5.000000,-4.998333,5.000000,-4.998333
5.000000,3.748179,5.000000,3.856104
5.000000,4.998933,5.000000,4.998519
5.000000,4.988022,5.000000,4.988848
5.000000,4.980076,5.000000,4.978732
5.000000,5.000000,5.000000,5.000000
4.999666,4.987453,4.999666,4.986316
4.993703,5.000000,4.993703,5.000000
4.999277,5.000000,4.999277,5.000000
4.999906,-4.991723,4.999906,-4.991723
5.000000,-4.997929,5.000000,-4.997929
5.000000,-4.990761,5.000000,-4.990348
4.997851,5.000000,4.997851,5.000000
5.000000,-4.992850,5.000000,-4.992850
5.000000,-4.998804,5.000000,-4.998804
5.000000,-4.997867,5.000000,-4.997867
4.999616,4.973054,4.999616,4.972434
4.980694,5.000000,4.980694,5.000000
-5.000000,5.000000,-5.000000,5.000000
1.350750,5.000000,1.350750,5.000000
4.995329,5.000000,4.995329,5.000000
5.000000,5.000000,5.000000,5.000000
5.000000,4.038638,5.000000,4.046966
4.992144,5.000000,4.992144,5.000000
4.993260,5.000000,4.993260,5.000000
4.993719,-4.965613,4.993719,-4.966439
5.000000,-4.991545,5.000000,-4.991545
5.000000,-1.652758,5.000000,-1.604952
4.996673,5.000000,4.996673,5.000000
5.000000,1.657222,5.000000,1.595008
5.000000,-4.997569,5.000000,-4.997569
5.000000,-4.997600,5.000000,-4.997600
4.999504,-0.502408,4.999504,-0.479038
4.958440,5.000000,4.958440,5.000000
-5.000000,5.000000,-5.000000,5.000000
-4.992123,5.000000,-4.992123,5.000000
4.989556,5.000000,4.989556,5.000000
4.998071,5.000000,4.998071,5.000000
4.997496,5.000000,4.997496,5.000000
4.994891,5.000000,4.994891,5.000000
4.996927,5.000000,4.996927,5.000000
4.993791,1.040842,4.993791,0.997894
5.000000,-4.988674,5.000000,-4.988674
5.000000,5.000000,5.000000,5.000000
4.993880,5.000000,4.993880,5.000000
5.000000,4.997987,5.000000,4.997987
5.000000,-4.996100,5.000000,-4.996100
5.000000,-4.998716,5.000000,-4.998716
4.999638,-4.997986,4.999638,-4.997986
4.997362,5.000000,4.997362,5.000000
